Name,Cation,Anion,Alkyl Chain,Functional Group,Heat Capacity (J/mol·K),Density (kg/m³),Toxicity (IC50 in mM),Solubility (g/L),Hydrophobicity (logP),Viscosity (Pa·s),Pareto Score,In ILThermo
(3-aminodecyl)-phosphonium dicyanamide,Phosphonium,Dicyanamide,Decyl,Amino,758.674902,997.3119474,20.87496327,1,4.42166,0.11562822,0.519730471,No
(2-hydroxydecyl)-phosphonium dicyanamide,Phosphonium,Dicyanamide,Decyl,Hydroxyl,737.9705298,1005.447995,26.37719785,1,3.43496,0.075311295,0.505678058,No
(2-hydroxymethyl)-phosphonium trifluoromethanesulfonate,Phosphonium,Trifluoromethanesulfonate,Methyl,Hydroxyl,712.0629942,1769.889739,36.43913995,1.161834243,-0.3468,0.062343779,0.453996269,No
(3-aminomethyl)-phosphonium trifluoromethanesulfonate,Phosphonium,Trifluoromethanesulfonate,Methyl,Amino,732.7673664,1745.738511,29.94760332,1.161834243,0.6399,0.095718712,0.469641813,No
carboxyl-tetramethylphosphonium trifluoromethanesulfonate,Phosphonium,Trifluoromethanesulfonate,Methyl,Carboxyl,714.7024029,1513.759723,71.87027019,1.161834243,0.1787,0.108114241,0.414632498,No
carbonyl-tetramethylphosphonium trifluoromethanesulfonate,Phosphonium,Trifluoromethanesulfonate,Methyl,Carbonyl,679.3478475,1558.647137,62.36412141,1.161834243,0.293,0.067514601,0.427304044,No
tetramethylphosphonium trifluoromethanesulfonate,Phosphonium,Trifluoromethanesulfonate,Methyl,,619.393614,1732.755806,62.36412141,1.161834243,0.4779,0.045154099,0.42556124,No
(2-hydroxyethyl)-phosphonium trifluoromethanesulfonate,Phosphonium,Trifluoromethanesulfonate,Ethyl,Hydroxyl,719.9092801,1643.979393,34.94920619,1.309964451,0.0433,0.06952957,0.460748032,No
carboxyl-tetraethylphosphonium trifluoromethanesulfonate,Phosphonium,Trifluoromethanesulfonate,Ethyl,Carboxyl,722.5486888,1441.12554,69.11171189,1.309964451,0.5688,0.120575572,0.422164965,No
(3-aminoethyl)-phosphonium trifluoromethanesulfonate,Phosphonium,Trifluoromethanesulfonate,Ethyl,Amino,740.6136523,1623.889505,28.57359728,1.309964451,1.03,0.106751324,0.476169445,No
tetraethylphosphonium trifluoromethanesulfonate,Phosphonium,Trifluoromethanesulfonate,Ethyl,,627.2398999,1605.053603,59.19313008,1.309964451,0.868,0.050358595,0.434585221,No
carbonyl-tetraethylphosphonium trifluoromethanesulfonate,Phosphonium,Trifluoromethanesulfonate,Ethyl,Carbonyl,687.1941335,1474.596904,59.19313008,1.309964451,0.6831,0.075296386,0.435581752,No
(2-hydroxypropyl)-phosphonium trifluoromethanesulfonate,Phosphonium,Trifluoromethanesulfonate,Propyl,Hydroxyl,732.3960788,1552.931603,38.10673441,1.476980794,0.4334,0.077543602,0.460708474,No
(3-aminopropyl)-phosphonium trifluoromethanesulfonate,Phosphonium,Trifluoromethanesulfonate,Propyl,Amino,753.100451,1535.743607,31.49378721,1.476980794,1.4201,0.119055564,0.476396606,No
(2-hydroxybutyl)-phosphonium trifluoromethanesulfonate,Phosphonium,Trifluoromethanesulfonate,Butyl,Hydroxyl,744.0368848,1474.609998,34.75829494,1.665291195,0.8235,0.082263593,0.469128315,No
(3-aminobutyl)-phosphonium trifluoromethanesulfonate,Phosphonium,Trifluoromethanesulfonate,Butyl,Amino,764.741257,1459.656816,28.41679515,1.665291195,1.8102,0.12630234,0.484416213,No
(3-aminopentyl)-phosphonium trifluoromethanesulfonate,Phosphonium,Trifluoromethanesulfonate,Pentyl,Amino,776.390366,1397.574249,31.49378721,1,2.2003,0.133990219,0.483919562,No
(2-hydroxypentyl)-phosphonium trifluoromethanesulfonate,Phosphonium,Trifluoromethanesulfonate,Pentyl,Hydroxyl,755.6859938,1410.786466,38.10673441,1,1.2136,0.087270884,0.468299566,No
(3-aminohexyl)-phosphonium trifluoromethanesulfonate,Phosphonium,Trifluoromethanesulfonate,Hexyl,Amino,788.039475,1345.920387,25.64043001,1,2.5904,0.142146051,0.495207795,No
(2-hydroxyhexyl)-phosphonium trifluoromethanesulfonate,Phosphonium,Trifluoromethanesulfonate,Hexyl,Hydroxyl,767.3351028,1357.741306,31.7040829,1,1.6037,0.092582963,0.480344106,No
(3-aminoheptyl)-phosphonium trifluoromethanesulfonate,Phosphonium,Trifluoromethanesulfonate,Heptyl,Amino,799.680281,1302.227875,31.49378721,1,2.9805,0.150798319,0.490750188,No
(2-hydroxyheptyl)-phosphonium trifluoromethanesulfonate,Phosphonium,Trifluoromethanesulfonate,Heptyl,Hydroxyl,778.9759088,1312.913342,38.10673441,1,1.9938,0.098218382,0.475173579,No
(2-hydroxyoctyl)-phosphonium trifluoromethanesulfonate,Phosphonium,Trifluoromethanesulfonate,Octyl,Hydroxyl,790.6250178,1274.60235,28.91824454,1,2.3839,0.104196823,0.490680867,No
(3-aminooctyl)-phosphonium trifluoromethanesulfonate,Phosphonium,Trifluoromethanesulfonate,Octyl,Amino,811.32939,1264.859412,23.13532007,1,3.3706,0.15997724,0.505134506,No
(2-hydroxynonyl)-phosphonium trifluoromethanesulfonate,Phosphonium,Trifluoromethanesulfonate,Nonyl,Hydroxyl,802.2658238,1241.41598,38.10673441,1,2.774,0.110539164,0.481596679,No
(3-aminononyl)-phosphonium trifluoromethanesulfonate,Phosphonium,Trifluoromethanesulfonate,Nonyl,Amino,822.970196,1232.467379,31.49378721,1,3.7607,0.169714872,0.497143377,No
(2-hydroxydecyl)-phosphonium trifluoromethanesulfonate,Phosphonium,Trifluoromethanesulfonate,Decyl,Hydroxyl,813.9149328,1212.454252,26.37719785,1,3.1641,0.117267557,0.500332357,No
(3-aminodecyl)-phosphonium trifluoromethanesulfonate,Phosphonium,Trifluoromethanesulfonate,Decyl,Amino,834.619305,1204.183323,20.87496327,1,4.1508,0.180045223,0.514386328,No
(2-hydroxymethyl)-phosphonium acetate,Phosphonium,Acetate,Methyl,Hydroxyl,587.2486912,1442.640902,36.43913995,1.161834243,-1.642,0.026648964,0.450956789,No
(3-aminomethyl)-phosphonium acetate,Phosphonium,Acetate,Methyl,Amino,607.9530634,1413.28666,29.94760332,1.161834243,-0.6553,0.040915142,0.466691911,No
carboxyl-tetramethylphosphonium acetate,Phosphonium,Acetate,Methyl,Carboxyl,589.8880999,1219.36101,71.87027019,1.161834243,-1.1165,0.046213634,0.411032352,No
carbonyl-tetramethylphosphonium acetate,Phosphonium,Acetate,Methyl,Carbonyl,554.5335445,1239.064554,62.36412141,1.161834243,-1.0022,0.028859242,0.424133616,No
tetramethylphosphonium acetate,Phosphonium,Acetate,Methyl,,494.579311,1360.574985,62.36412141,1.161834243,-0.8173,0.019301204,0.4232895,No
(2-hydroxyethyl)-phosphonium acetate,Phosphonium,Acetate,Ethyl,Hydroxyl,595.0949771,1331.001878,34.94920619,1.309964451,-1.2519,0.029720544,0.457464735,No
(3-aminoethyl)-phosphonium acetate,Phosphonium,Acetate,Ethyl,Amino,615.7993493,1307.738997,28.57359728,1.309964451,-0.2652,0.045631052,0.472941098,No
carbonyl-tetraethylphosphonium acetate,Phosphonium,Acetate,Ethyl,Carbonyl,562.3798305,1176.565545,59.19313008,1.309964451,-0.6121,0.03218558,0.432043075,No
carboxyl-tetraethylphosphonium acetate,Phosphonium,Acetate,Ethyl,Carboxyl,597.7343858,1165.682343,69.11171189,1.309964451,-0.7264,0.051540253,0.418241031,No
tetraethylphosphonium acetate,Phosphonium,Acetate,Ethyl,,502.4255969,1255.704515,59.19313008,1.309964451,-0.4272,0.021525875,0.431923294,No
(2-hydroxypropyl)-phosphonium acetate,Phosphonium,Acetate,Propyl,Hydroxyl,607.5817758,1259.822248,38.10673441,1.476980794,-0.8618,0.033146157,0.457085703,No
(3-aminopropyl)-phosphonium acetate,Phosphonium,Acetate,Propyl,Amino,628.286148,1240.538194,31.49378721,1.476980794,0.1249,0.050890522,0.472810457,No
(3-aminobutyl)-phosphonium acetate,Phosphonium,Acetate,Butyl,Amino,639.926954,1183.060948,28.41679515,1.665291195,0.515,0.05398817,0.480512092,No
(2-hydroxybutyl)-phosphonium acetate,Phosphonium,Acetate,Butyl,Hydroxyl,619.2225818,1199.449325,34.75829494,1.665291195,-0.4717,0.035163726,0.46519882,No
(3-aminopentyl)-phosphonium acetate,Phosphonium,Acetate,Pentyl,Amino,651.576063,1138.450748,31.49378721,1,0.9051,0.057274369,0.479716914,No
(2-hydroxypentyl)-phosphonium acetate,Phosphonium,Acetate,Pentyl,Hydroxyl,630.8716908,1152.684359,38.10673441,1,-0.0816,0.037304102,0.464078566,No
(2-hydroxyhexyl)-phosphonium acetate,Phosphonium,Acetate,Hexyl,Hydroxyl,642.5207998,1115.35336,31.7040829,1,0.3085,0.03957476,0.47585459,No
(3-aminohexyl)-phosphonium acetate,Phosphonium,Acetate,Hexyl,Amino,663.225172,1102.782822,25.64043001,1,1.2952,0.060760594,0.490732039,No
(2-hydroxyheptyl)-phosphonium acetate,Phosphonium,Acetate,Heptyl,Hydroxyl,654.1616058,1084.812087,38.10673441,1,0.6986,0.04198363,0.470439953,No
(3-aminoheptyl)-phosphonium acetate,Phosphonium,Acetate,Heptyl,Amino,674.865978,1073.562528,31.49378721,1,1.6853,0.064459022,0.486027208,No
(3-aminomethyl)-phosphonium formate,Phosphonium,Formate,Methyl,Amino,595.0823209,1403.205643,29.94760332,1.161834243,-1.0454,0.036686614,0.46426371,No
(2-hydroxyoctyl)-phosphonium acetate,Phosphonium,Acetate,Octyl,Hydroxyl,665.8107148,1059.444513,28.91824454,1,1.0887,0.044539126,0.485726101,No
(3-aminooctyl)-phosphonium acetate,Phosphonium,Acetate,Octyl,Amino,686.515087,1049.268053,23.13532007,1,2.0754,0.068382569,0.500188214,No
(2-hydroxynonyl)-phosphonium acetate,Phosphonium,Acetate,Nonyl,Hydroxyl,677.4515208,1037.96239,38.10673441,1,1.4788,0.047250172,0.476441961,No
(3-aminononyl)-phosphonium acetate,Phosphonium,Acetate,Nonyl,Amino,698.155893,1028.674725,31.49378721,1,2.4655,0.072544938,0.491995585,No
(2-hydroxydecyl)-phosphonium acetate,Phosphonium,Acetate,Decyl,Hydroxyl,689.1006298,1019.60816,26.37719785,1,1.8689,0.050126236,0.494996443,No
(3-aminodecyl)-phosphonium acetate,Phosphonium,Acetate,Decyl,Amino,709.805002,1011.06797,20.87496327,1,2.8556,0.076960666,0.509056214,No
(2-hydroxymethyl)-phosphonium formate,Phosphonium,Formate,Methyl,Hydroxyl,574.3779487,1435.901646,36.43913995,1.161834243,-2.0321,0.023894828,0.448471415,No
carboxyl-tetramethylphosphonium formate,Phosphonium,Formate,Methyl,Carboxyl,577.0173574,1197.287725,71.87027019,1.161834243,-1.5066,0.041437514,0.408809165,No
carbonyl-tetramethylphosphonium formate,Phosphonium,Formate,Methyl,Carbonyl,541.662802,1215.587723,62.36412141,1.161834243,-1.3923,0.025876676,0.421934362,No
(2-hydroxyethyl)-phosphonium formate,Phosphonium,Formate,Ethyl,Hydroxyl,582.2242346,1314.710617,34.94920619,1.309964451,-1.642,0.026648964,0.455142654,No
tetramethylphosphonium formate,Phosphonium,Formate,Methyl,,481.7085685,1342.431936,62.36412141,1.161834243,-1.2074,0.017306449,0.420999038,No
carboxyl-tetraethylphosphonium formate,Phosphonium,Formate,Ethyl,Carboxyl,584.8636433,1142.830249,69.11171189,1.309964451,-1.1165,0.046213634,0.416031176,No
(3-aminoethyl)-phosphonium formate,Phosphonium,Formate,Ethyl,Amino,602.9286068,1289.411721,28.57359728,1.309964451,-0.6553,0.040915142,0.470653875,No
carbonyl-tetraethylphosphonium formate,Phosphonium,Formate,Ethyl,Carbonyl,549.509088,1151.742833,59.19313008,1.309964451,-1.0022,0.028859242,0.429866839,No
tetraethylphosphonium formate,Phosphonium,Formate,Ethyl,,489.5548544,1230.23451,59.19313008,1.309964451,-0.8173,0.019301204,0.429758086,No
(2-hydroxypropyl)-phosphonium formate,Phosphonium,Formate,Propyl,Hydroxyl,594.7110333,1240.269824,38.10673441,1.476980794,-1.2519,0.029720544,0.45481938,No
(3-aminopropyl)-phosphonium formate,Phosphonium,Formate,Propyl,Amino,615.4154055,1219.618643,31.49378721,1.476980794,-0.2652,0.045631052,0.470567565,No
(2-hydroxybutyl)-phosphonium formate,Phosphonium,Formate,Butyl,Hydroxyl,606.3518393,1178.280764,34.75829494,1.665291195,-0.8618,0.0315296,0.46296013,No
(3-aminobutyl)-phosphonium formate,Phosphonium,Formate,Butyl,Amino,627.0562115,1160.924971,28.41679515,1.665291195,0.1249,0.048408562,0.478290004,No
(2-hydroxypentyl)-phosphonium formate,Phosphonium,Formate,Pentyl,Hydroxyl,618.0009483,1131.130801,38.10673441,1,-0.4717,0.033448771,0.461846465,No
(3-aminopentyl)-phosphonium formate,Phosphonium,Formate,Pentyl,Amino,638.7053205,1116.180021,31.49378721,1,0.515,0.051355136,0.477497141,No
(2-hydroxyhexyl)-phosphonium formate,Phosphonium,Formate,Hexyl,Hydroxyl,629.6500573,1094.020843,31.7040829,1,-0.0816,0.035484759,0.473618718,No
(3-aminohexyl)-phosphonium formate,Phosphonium,Formate,Hexyl,Amino,650.3544295,1080.899271,25.64043001,1,0.9051,0.054481065,0.48850566,No
(3-aminoheptyl)-phosphonium formate,Phosphonium,Formate,Heptyl,Amino,661.9952355,1052.313837,31.49378721,1,1.2952,0.057797265,0.483789989,No
(2-hydroxyheptyl)-phosphonium formate,Phosphonium,Formate,Heptyl,Hydroxyl,641.2908633,1063.998948,38.10673441,1,0.3085,0.037644676,0.468195212,No
(2-hydroxyoctyl)-phosphonium formate,Phosphonium,Formate,Octyl,Hydroxyl,652.9399723,1039.296519,28.91824454,1,0.6986,0.039936064,0.483469998,No
(3-aminooctyl)-phosphonium formate,Phosphonium,Formate,Octyl,Amino,673.6443445,1028.767733,23.13532007,1,1.6853,0.061315319,0.497938216,No
(3-aminononyl)-phosphonium formate,Phosphonium,Formate,Nonyl,Amino,685.2851505,1008.957645,31.49378721,1,2.0754,0.065047512,0.489732212,No
(2-hydroxynonyl)-phosphonium formate,Phosphonium,Formate,Nonyl,Hydroxyl,664.5807783,1018.53578,38.10673441,1,1.0887,0.042366927,0.474173536,No
(3-aminodecyl)-phosphonium formate,Phosphonium,Formate,Decyl,Amino,696.9342595,992.1335187,20.87496327,1,2.4655,0.06900688,0.506779479,No
(2-hydroxydecyl)-phosphonium formate,Phosphonium,Formate,Decyl,Hydroxyl,676.2298873,1000.917062,26.37719785,1,1.4788,0.044945754,0.492715455,No
(2-hydroxymethyl)-phosphonium methanesulfonate,Phosphonium,Methanesulfonate,Methyl,Hydroxyl,690.1659532,1634.280643,36.43913995,1.161834243,-1.2368,0.04354545,0.450381666,No
(3-aminomethyl)-phosphonium methanesulfonate,Phosphonium,Methanesulfonate,Methyl,Amino,710.8703254,1606.187061,29.94760332,1.161834243,-0.2501,0.066856941,0.466094937,No
carboxyl-tetramethylphosphonium methanesulfonate,Phosphonium,Methanesulfonate,Methyl,Carboxyl,692.8053619,1375.013674,71.87027019,1.161834243,-0.7113,0.075514885,0.411071979,No
carbonyl-tetramethylphosphonium methanesulfonate,Phosphonium,Methanesulfonate,Methyl,Carbonyl,657.4508065,1411.503235,62.36412141,1.161834243,-0.597,0.04715713,0.42388667,No
tetramethylphosphonium methanesulfonate,Phosphonium,Methanesulfonate,Methyl,,597.496573,1577.472448,62.36412141,1.161834243,-0.4121,0.031538922,0.422282777,No
(2-hydroxyethyl)-phosphonium methanesulfonate,Phosphonium,Methanesulfonate,Ethyl,Hydroxyl,698.0122391,1504.590496,34.94920619,1.309964451,-0.8467,0.048564532,0.457198113,No
carboxyl-tetraethylphosphonium methanesulfonate,Phosphonium,Methanesulfonate,Ethyl,Carboxyl,700.6516478,1307.631805,69.11171189,1.309964451,-0.3212,0.084218788,0.418514788,No
(3-aminoethyl)-phosphonium methanesulfonate,Phosphonium,Methanesulfonate,Ethyl,Amino,718.7166113,1481.969061,28.57359728,1.309964451,0.14,0.074562924,0.472663175,No
carbonyl-tetraethylphosphonium methanesulfonate,Phosphonium,Methanesulfonate,Ethyl,Carbonyl,665.2970925,1332.482942,59.19313008,1.309964451,-0.2069,0.052592497,0.432078474,No
tetraethylphosphonium methanesulfonate,Phosphonium,Methanesulfonate,Ethyl,,605.3428589,1448.564438,59.19313008,1.309964451,-0.022,0.035174122,0.431327422,No
(3-aminopropyl)-phosphonium methanesulfonate,Phosphonium,Methanesulfonate,Propyl,Amino,731.20341,1397.702062,31.49378721,1.476980794,0.5301,0.083157104,0.472824153,No
(2-hydroxypropyl)-phosphonium methanesulfonate,Phosphonium,Methanesulfonate,Propyl,Hydroxyl,710.4990378,1416.630973,38.10673441,1.476980794,-0.4566,0.054162117,0.457105845,No
(2-hydroxybutyl)-phosphonium methanesulfonate,Phosphonium,Methanesulfonate,Butyl,Hydroxyl,722.1398438,1342.569277,34.75829494,1.665291195,-0.0665,0.057458903,0.465452915,No
(3-aminobutyl)-phosphonium methanesulfonate,Phosphonium,Methanesulfonate,Butyl,Amino,742.844216,1326.375571,28.41679515,1.665291195,0.9202,0.088218782,0.480762461,No
(2-hydroxypentyl)-phosphonium methanesulfonate,Phosphonium,Methanesulfonate,Pentyl,Hydroxyl,733.7889528,1284.045914,38.10673441,1,0.3236,0.060956361,0.464533615,No
(3-aminopentyl)-phosphonium methanesulfonate,Phosphonium,Methanesulfonate,Pentyl,Amino,754.493325,1269.917501,31.49378721,1,1.3103,0.093588558,0.480169742,No
(2-hydroxyhexyl)-phosphonium methanesulfonate,Phosphonium,Methanesulfonate,Hexyl,Hydroxyl,745.4380618,1236.597428,31.7040829,1,0.7137,0.064666705,0.476482538,No
(3-aminohexyl)-phosphonium methanesulfonate,Phosphonium,Methanesulfonate,Hexyl,Amino,766.142434,1224.079962,25.64043001,1,1.7004,0.099285187,0.491358633,No
(2-hydroxyheptyl)-phosphonium methanesulfonate,Phosphonium,Methanesulfonate,Heptyl,Hydroxyl,757.0788678,1197.303656,38.10673441,1,1.1038,0.068602893,0.471217467,No
(3-aminoheptyl)-phosphonium methanesulfonate,Phosphonium,Methanesulfonate,Heptyl,Amino,777.78324,1186.075836,31.49378721,1,2.0905,0.105328563,0.486803875,No
(3-aminooctyl)-phosphonium methanesulfonate,Phosphonium,Methanesulfonate,Octyl,Amino,789.432349,1154.133048,23.13532007,1,2.4806,0.111739792,0.501095538,No
(2-hydroxyoctyl)-phosphonium methanesulfonate,Phosphonium,Methanesulfonate,Octyl,Hydroxyl,768.7279768,1164.306917,28.91824454,1,1.4939,0.072778673,0.486633973,No
(2-hydroxynonyl)-phosphonium methanesulfonate,Phosphonium,Methanesulfonate,Nonyl,Hydroxyl,780.3687828,1136.132735,38.10673441,1,1.884,0.077208628,0.47746417,No
(3-aminononyl)-phosphonium methanesulfonate,Phosphonium,Methanesulfonate,Nonyl,Amino,801.073155,1126.835826,31.49378721,1,2.8707,0.118541266,0.493017418,No
(2-hydroxydecyl)-phosphonium methanesulfonate,Phosphonium,Methanesulfonate,Decyl,Hydroxyl,792.0178918,1111.864617,26.37719785,1,2.2741,0.081908229,0.496119684,No
(3-aminodecyl)-phosphonium methanesulfonate,Phosphonium,Methanesulfonate,Decyl,Amino,812.722264,1103.307925,20.87496327,1,3.2608,0.125756737,0.51017917,No
(2-hydroxymethyl)-phosphonium tosylate,Phosphonium,Tosylate,Methyl,Hydroxyl,759.9937462,2429.04226,36.43913995,1.161834243,0.50092,0.072076908,0.448379847,No
(3-aminomethyl)-phosphonium tosylate,Phosphonium,Tosylate,Methyl,Amino,780.6981184,2391.531547,29.94760332,1.161834243,1.48762,0.110662346,0.464253584,No
carboxyl-tetramethylphosphonium tosylate,Phosphonium,Tosylate,Methyl,Carboxyl,762.6331549,1938.074602,71.87027019,1.161834243,1.02642,0.124993069,0.413030157,No
carbonyl-tetramethylphosphonium tosylate,Phosphonium,Tosylate,Methyl,Carbonyl,727.2785995,2043.115207,62.36412141,1.161834243,1.14072,0.078055,0.424673654,No
tetramethylphosphonium tosylate,Phosphonium,Tosylate,Methyl,,667.324366,2433.949146,62.36412141,1.161834243,1.32562,0.05220357,0.41922626,No
(2-hydroxyethyl)-phosphonium tosylate,Phosphonium,Tosylate,Ethyl,Hydroxyl,767.8400321,2175.47419,34.94920619,1.309964451,0.89102,0.080384547,0.457313755,No
(3-aminoethyl)-phosphonium tosylate,Phosphonium,Tosylate,Ethyl,Amino,788.5444043,2146.128229,28.57359728,1.309964451,1.87772,0.123417373,0.472893198,No
carbonyl-tetraethylphosphonium tosylate,Phosphonium,Tosylate,Ethyl,Carbonyl,735.1248855,1883.260234,59.19313008,1.309964451,1.53082,0.08705168,0.434247129,No
carboxyl-tetraethylphosphonium tosylate,Phosphonium,Tosylate,Ethyl,Carboxyl,770.4794408,1805.546077,69.11171189,1.309964451,1.41652,0.139399866,0.421586394,No
tetraethylphosphonium tosylate,Phosphonium,Tosylate,Ethyl,,675.1706519,2162.894838,59.19313008,1.309964451,1.71572,0.058220594,0.430700678,No
(2-hydroxypropyl)-phosphonium tosylate,Phosphonium,Tosylate,Propyl,Hydroxyl,780.3268308,1997.113808,38.10673441,1.476980794,1.28112,0.089649732,0.458766678,No
(2-hydroxybutyl)-phosphonium tosylate,Phosphonium,Tosylate,Butyl,Hydroxyl,791.9676368,1854.059531,34.75829494,1.665291195,1.67122,0.095106609,0.468293037,No
(3-aminopropyl)-phosphonium tosylate,Phosphonium,Tosylate,Propyl,Amino,801.031203,1973.142786,31.49378721,1.476980794,2.26782,0.137642554,0.474570544,No
(3-aminobutyl)-phosphonium tosylate,Phosphonium,Tosylate,Butyl,Amino,812.672009,1833.946425,28.41679515,1.665291195,2.65792,0.146020699,0.48366891,No
(3-aminopentyl)-phosphonium tosylate,Phosphonium,Tosylate,Pentyl,Amino,824.321118,1723.937735,31.49378721,1,3.04802,0.154908812,0.483991468,No
(2-hydroxypentyl)-phosphonium tosylate,Phosphonium,Tosylate,Pentyl,Hydroxyl,803.6167458,1741.19995,38.10673441,1,2.06132,0.10089564,0.468302484,No
(2-hydroxyhexyl)-phosphonium tosylate,Phosphonium,Tosylate,Hexyl,Hydroxyl,815.2658548,1649.849866,31.7040829,1,2.45142,0.107037042,0.481001782,No
(3-aminohexyl)-phosphonium tosylate,Phosphonium,Tosylate,Hexyl,Amino,835.970227,1634.769679,25.64043001,1,3.43812,0.164337935,0.495920927,No
(2-hydroxyheptyl)-phosphonium tosylate,Phosphonium,Tosylate,Heptyl,Hydroxyl,826.9066608,1574.346614,38.10673441,1,2.84152,0.113552265,0.47635559,No
(3-aminoheptyl)-phosphonium tosylate,Phosphonium,Tosylate,Heptyl,Amino,847.611033,1560.984183,31.49378721,1,3.82822,0.174340997,0.491977685,No
(2-hydroxyoctyl)-phosphonium tosylate,Phosphonium,Tosylate,Octyl,Hydroxyl,838.5557698,1510.974396,28.91824454,1,3.23162,0.120464062,0.492291244,No
(3-aminooctyl)-phosphonium tosylate,Phosphonium,Tosylate,Octyl,Amino,859.260142,1498.995071,23.13532007,1,4.21832,0.184952935,0.506782821,No
(2-hydroxynonyl)-phosphonium tosylate,Phosphonium,Tosylate,Nonyl,Hydroxyl,850.1965758,1456.953542,38.10673441,1,3.62172,0.127796571,0.483563167,No
(3-aminononyl)-phosphonium tosylate,Phosphonium,Tosylate,Nonyl,Amino,870.900948,1446.109684,31.49378721,1,4.60842,0.196210809,0.499141956,No
(3-aminodecyl)-phosphonium tosylate,Phosphonium,Tosylate,Decyl,Amino,882.550057,1400.52852,20.87496327,1,4.99852,0.208153937,0.516680529,No
(2-hydroxydecyl)-phosphonium tosylate,Phosphonium,Tosylate,Decyl,Hydroxyl,861.8456848,1410.425444,26.37719785,1,4.01182,0.135575403,0.502599091,No
